pert_id,canonical_smiles,inchi_key,pert_iname,pert_type
BRD-K59369769,CN1CCN(CC1)C1CC(NC2CC(C)[NH]N2)NC(SC2CCC(NC(=O)C3CC3)CC2)N1,GCIKSSRWRFVXBI-UHFFFAOYSA-N,tozasertib,trt_cp
BRD-K51575138,NC(=O)NC1SC(CC1C(N)=O)-C1CCC(F)CC1,SAYGKHKXGCPTLX-UHFFFAOYSA-N,TPCA-1,trt_cp
BRD-K34154330,CCCCNC1C(C(=O)OCC)C(C)NC2N(CC)NCC12,PCTRYMLLRKWXGF-UHFFFAOYSA-N,tracazolate,trt_cp
BRD-K51033547,COC1CCCC(C1)[C@]1(O)CCCC[C@H]1CN(C)C,TVYLLZQTGLZFBW-GOEBONIOSA-N,tramadol,trt_cp
BRD-K12343256,CC(=O)NC1CCCC(C1)-N1C2C(C)C(=O)N(C)C(NC3CCC(I)CC3F)C2C(=O)N(C2CC2)C1=O,LIRYPHYGHXZJBZ-UHFFFAOYSA-N,trametinib,trt_cp
BRD-K82234479,NCCCS(O)(=O)=O,SNKZJIOFVMKAOJ-UHFFFAOYSA-N,tramiprosate,trt_cp
BRD-K17849083,COC1CCC(\C=C\C(=O)NC2CCCCC2C(O)=O)CC1OC,NZHGWWWHIYHZNX-CSKARUKUSA-N,tranilast,trt_cp
BRD-K47029922,N[C@@H]1C[C@H]1C1CCCCC1,AELCINSCMGFISI-DTWKUNHWSA-N,tranylcypromine,trt_cp
BRD-K95763993,CCN(CC)C1CC(C)NC2NCNN12,GSNOZLZNQMLSKJ-UHFFFAOYSA-N,trapidil,trt_cp
BRD-K23976833,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)COC1CCCC(C1)C(F)(F)F,MKPLKVHSHYCHOC-AHTXBMBWSA-N,travoprost,trt_cp
BRD-K70778732,CLC1CCCC(C1)N1CCN(CCCN2NC3CCCCN3C2=O)CC1,PHLBKPHSAVXXEF-UHFFFAOYSA-N,trazodone,trt_cp
BRD-K64634304,CC(=CCO)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,FPIPGXGPPPQFEQ-UHFFFAOYSA-N,tretinoin,trt_cp
BRD-A37780065,C[C@]12C[C@H](O)[C@@]3(F)C(CCC4=CC(=O)C=C[C@]34C)C1C[C@@H](O)[C@]2(O)C(=O)CO,GFNANZIMVAIWHM-MGVPRKGPSA-N,triamcinolone,trt_cp
BRD-K41708980,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@]4(F)[C@H](O)C[C@]3(C)[C@]2(O1)C(=O)CO,YNDXUCZADRHECN-MUQQULFASA-N,triamcinolone-acetonide,trt_cp
BRD-K92049597,NC1NC(N)C2NC(-C3CCCCC3)C(N)NC2N1,FNYLWPVRPXGIIP-UHFFFAOYSA-N,triamterene,trt_cp
BRD-A19037878,CC(\C=C(C)\C=C\C(=O)NO)C(=O)C1CCC(CC1)N(C)C,RTKIYFITIVXBLE-WKWSCTOISA-N,trichostatin-a,trt_cp
BRD-K81916719,CSC1NC2CC(CL)C(OC3CCCC(CL)C3CL)CC2[NH]1,NQPDXQQQCQDHHW-UHFFFAOYSA-N,triclabendazole,trt_cp
BRD-K41731458,OC1CC(CL)CCC1OC1CCC(CL)CC1CL,XEFQLINVKFYRCS-UHFFFAOYSA-N,triclosan,trt_cp
BRD-K37111771,NCCNCCNCCN,VILCJCGEZXAXTO-UHFFFAOYSA-N,trientine,trt_cp
BRD-K89732114,CN1CCN(CCCN2C3CCCCC3SC3CCC(CC23)C(F)(F)F)CC1,ZEWQUBUPAILYHI-UHFFFAOYSA-N,trifluoperazine,trt_cp
BRD-K63675182,CN(C)CCCN1C2CCCCC2SC2CCC(CC12)C(F)(F)F,XSCGXQMFQXDFCW-UHFFFAOYSA-N,triflupromazine,trt_cp
BRD-A64485570,OC[C@H]1OC(C[C@@H]1O)N1CC(C(=O)[NH]C1=O)C(F)(F)F,VSQQQLOSPVPRAZ-GFCOJPQKSA-N,trifluridine,trt_cp
BRD-A66155091,C[C@]12CC[C@@H]3[C@@H](CC[C@@]45O[C@@H]4C(=O)C(C[C@]35C)C#N)[C@@H]1CC[C@H]2O,RLQVKDVIBJCQGE-VWWPZJNLSA-N,trilostane,trt_cp
BRD-A92630576,CCC(COC(=O)C1CC(OC)C(OC)C(OC)C1)(N(C)C)C1CCCCC1,LORDFXWUHHSAQU-UHFFFAOYSA-N,trimebutine,trt_cp
BRD-K88366685,COC1CCC(CN2CCNCC2)C(OC)C1OC,UHWVSEOVJBQKBE-UHFFFAOYSA-N,trimetazidine,trt_cp
BRD-K34415467,COC1CC(CC(OC)C1OC)C(=O)NCC1CCC(OCCN(C)C)CC1,FEZBIKUBAYAZIU-UHFFFAOYSA-N,trimethobenzamide,trt_cp
BRD-K07208025,COC1CC(CC2CNC(N)NC2N)CC(OC)C1OC,IEDVJHCEMCRBQM-UHFFFAOYSA-N,trimethoprim,trt_cp
BRD-A19195498,CC(CN(C)C)CN1C2CCCCC2CCC2CCCCC12,ZSCDBOWYZJWBIY-UHFFFAOYSA-N,trimipramine,trt_cp
BRD-K81258678,CC(C)[C@@]12O[C@@H]1[C@@H]1O[C@]11[C@]3(O[C@@H]3C[C@@H]3C4=C(CC[C@]13C)C(=O)OC4)[C@@H]2O,DFBIRQPKNDILPW-LKUXBXJISA-N,triptolide,trt_cp
BRD-K62685538,CC(C)C[C@H](NC(=O)[C@@H](CC1C[NH]C2CCCCC12)NC(=O)[C@H](CC1CCC(O)CC1)NC(=O)[C@H](CO)NC(=O)[C@H](CC1C[NH]C2CCCCC12)NC(=O)[C@H](CC1C[NH]CN1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,VXKHXGOKWPXYNA-PGBVPBMZSA-N,triptorelin,trt_cp
BRD-A13084692,CC1C(C)C2OC(C)(COC3CCC(CC4SC(=O)NC4=O)CC3)CCC2C(C)C1O,GXPHKUHSUJUWKP-UHFFFAOYSA-N,troglitazone,trt_cp
BRD-K00494077,N[C@H]1[C@@H]2CN(C[C@H]12)C1NC2N(CC(C(O)=O)C(=O)C2CC1F)-C1CCC(F)CC1F,WVPSKSLAZQPAKQ-CDMJZVDBSA-N,trovafloxacin,trt_cp
BRD-K49685476,C\C(=C/C1CCC(CC1)C(O)=O)C1CCC2C(C1)C(C)(C)CCC2(C)C,FOIVPCKZDPCJJY-JQIJEIRASA-N,TTNPB,trt_cp
BRD-K94176593,NC1CCCC(C1)-C1CC2C(OC3CCCC(O)C3)NCNC2[NH]1,VPVLEBIVXZSOMQ-UHFFFAOYSA-N,TWS-119,trt_cp
BRD-K41996876,COC1CCC(C=C(C#N)C#N)CC1,UOHFCPXBKJPCAD-UHFFFAOYSA-N,tyrphostin-1,trt_cp
BRD-K01192156,NC(=C(C#N)C#N)/C(=C/C1CCC(O)CC1)/C#N,DXVJRTIPBNBLLB-BJMVGYQFSA-N,tyrphostin-AG-112,trt_cp
BRD-K68336408,COC1CC2NCNC(NC3CCCC(CL)C3)C2CC1OC,GFNNBHLJANVSQV-UHFFFAOYSA-N,tyrphostin-AG-1478,trt_cp
BRD-K59574735,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)CC1CCCCC1)C(O)=O,VGGGPCQERPFHOB-RDBSUJKOSA-N,ubenimex,trt_cp
BRD-K06294530,NC(=O)C1NOC(N1)[C@H](CCCC1CCCCC1)CC(=O)NO,ARJCBSRIPGJMAD-LLVKDONJSA-N,UK-383367,trt_cp
BRD-K76197012,CN(C)C1CCC(CC1)[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(OC(C)=O)C(C)=O)[C@@H]2CCC3=CC(=O)CCC3=C12,OOLLAFOLCSJHRE-ONBAZCQBSA-N,ulipristal,trt_cp
BRD-K46692793,OC(C1CCCCC1)(C1CCCCC1)C12CC[N+](CCOCC3CCCCC3)(CC1)CC2,FVTWTVQXNAJTQP-UHFFFAOYSA-N,umeclidinium,trt_cp
BRD-K74236984,COC1CC2C(NC3CCN(C)CC3)NC(NC2CC1OCCOCCN(C)C)N1CCCN(C)CC1,AULLUGALUBVBDD-UHFFFAOYSA-N,UNC-0321,trt_cp
BRD-K86856088,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5,QOECJCJVIMVJGX-UHFFFAOYSA-N,UNC-0638,trt_cp
BRD-K83189926,O=C(N1CCC(CC1)N1CCCC1)C1CCC(C(=O)N2CCC(CC2)N2CCCC2)C(NC2CCCCC2)C1,PQOOIERVZAXHBP-UHFFFAOYSA-N,UNC-1215,trt_cp
BRD-K21906513,BRC1CNCC(C1)C(=O)N1CCC(CC1)N1CCCC1,CQERVFFAOOUFEQ-UHFFFAOYSA-N,UNC-669,trt_cp
BRD-K73196317,COC1CCCCC1N1CCN(CCCNC2CC(=O)N(C)C(=O)N2C)CC1,ICMGLRUYEQNHPF-UHFFFAOYSA-N,urapidil,trt_cp
BRD-K88052444,NC(N)=O,XSQUKJJJFZCRTK-UHFFFAOYSA-N,urea,trt_cp
BRD-K45245728,C[C@H](CCC(=O)NCCS(O)(=O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,BHTRKEVKTKCXOH-LBSADWJPSA-N,ursodeoxycholyltaurine,trt_cp
BRD-K87300616,C[C@H](CCC(O)=O)[C@@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C,RUDATBOHQWOJDD-QLEQUTGBSA-N,ursodiol,trt_cp
BRD-A61767428,C[C@@H]1C[C@H](C2CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@H]2[C@@H]1C)C(O)=O,FZRIRHAXJWMMFP-PYQRESMBSA-N,ursolic-acid,trt_cp
BRD-K12994359,CC1ONC(C1-C1CCC(CC1)S(N)(=O)=O)-C1CCCCC1,LNPDTQAFDNKSHK-UHFFFAOYSA-N,valdecoxib,trt_cp
BRD-K41260949,CCCC(CCC)C(O)=O,NIJJYAXOARWZEE-UHFFFAOYSA-N,valproic-acid,trt_cp
BRD-K72951360,CCCCC(=O)OCC(=O)[C@@]1(O)C[C@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C2C(O)C3C(=O)C4C(OC)CCCC4C(=O)C3C(O)C2C1,ZOCKGBMQLCSHFP-KQRAQHLDSA-N,valrubicin,trt_cp
BRD-K45158365,CCCCC(=O)N(CC1CCC(CC1)-C1CCCCC1-C1NN[NH]N1)[C@@H](C(C)C)C(O)=O,ACWBQPMHZXGDFX-QFIPXVFZSA-N,valsartan,trt_cp
BRD-K77625799,COC1CC2C(NC3CCC(BR)CC3F)NCNC2CC1OCC1CCN(C)CC1,UHTHHESEBZOYNR-UHFFFAOYSA-N,vandetanib,trt_cp
BRD-K32501161,FC1CCC(CC1)C(OCCN1CCN(CCCC2CCCCC2)CC1)C1CCC(F)CC1,NAUWTFJOPJWYOT-UHFFFAOYSA-N,vanoxerine,trt_cp
BRD-K13926615,CCCC1NC(C)C2N1NC([NH]C2=O)-C1CC(CCC1OCC)S(=O)(=O)N1CCN(CC)CC1,SECKRCOLJRRGGV-UHFFFAOYSA-N,vardenafil,trt_cp
BRD-A86216746,C1C2CNCC1C1CC3NCCNC3CC21,JQSHBVHOMNKWFT-UHFFFAOYSA-N,varenicline,trt_cp
BRD-K09711437,CCC1C(C(=O)C(N)=O)C2C(OCC(O)=O)CCCC2N1CC1CCCCC1,BHLXTPHDSZUFHR-UHFFFAOYSA-N,varespladib,trt_cp
BRD-K26756394,CS(=O)(=O)C1CCC(CC1)-C1CNC(N)C(N1)C(=O)NC1CCCCC1,DUIHHZKTCSNTGM-UHFFFAOYSA-N,VE-821,trt_cp
BRD-K04701033,CNCC1CCC(CC1)-C1CC(ON1)-C1NC(CNC1N)-C1CCC(CC1)S(=O)(=O)C(C)C,JZCWLJDSIRUGIN-UHFFFAOYSA-N,VE-822,trt_cp
BRD-K12737986,C[C@]1(CCCN1)C1NC2C(CCCC2[NH]1)C(N)=O,JNAHVYVRKWKWKQ-ZDUSSCGKSA-N,veliparib,trt_cp
BRD-K87142802,C[C@@]1(CCCN1)C1NC2C(CCCC2[NH]1)C(N)=O,JNAHVYVRKWKWKQ-CYBMUJFWSA-N,veliparib,trt_cp
BRD-K56343971,CCCS(=O)(=O)NC1CCC(F)C(C(=O)C2C[NH]C3NCC(CC23)-C2CCC(CL)CC2)C1F,GPXBXXGIAQBQNI-UHFFFAOYSA-N,vemurafenib,trt_cp
BRD-K62391742,CC1(C)CCC(CN2CCN(CC2)C2CCC(C(=O)NS(=O)(=O)C3CCC(NCC4CCOCC4)C(C3)[N+]([O-])=O)C(OC3CNC4[NH]CCC4C3)C2)=C(C1)C1CCC(CL)CC1,LQBVNQSMGBZMKD-UHFFFAOYSA-N,venetoclax,trt_cp
BRD-A51714012,COC1CCC(CC1)C(CN(C)C)C1(O)CCCCC1,PNVNVHUZROJLTJ-UHFFFAOYSA-N,venlafaxine,trt_cp
BRD-A09533288,COC1CCC(CCN(C)CCCC(C#N)(C(C)C)C2CCC(OC)C(OC)C2)CC1OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N,verapamil,trt_cp
BRD-K19741547,COC1CCC(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)CC1OC,VBHQKCBVWWUUKN-KZNAEPCWSA-N,vernakalant,trt_cp
BRD-M45964048,COC(=O)CCC1C(C)C2CC3NC(CC4[NH]C(CC5NC(CC1[NH]2)C(CCC(O)=O)C5C)C(C=C)C4C)C1=CC=C([C@@H](C(=O)OC)[C@@]31C)C(=O)OC,YTZALCGQUPRCGW-VKZOZCAPSA-N,verteporfin,trt_cp
BRD-A32269193,OC(=O)CC1CC(=NO1)C1CCCCC1,MUFJHYRCIHHATF-UHFFFAOYSA-N,VGX-1027,trt_cp
BRD-K84748119,COC[C@H](N1CCN(C[C@@H]1C)C1(C)CCN(CC1)C(=O)C1C(C)NCNC1C)C1CCC(CC1)C(F)(F)F,CNPVJJQCETWNEU-CYFREDJKSA-N,vicriviroc,trt_cp
BRD-K72093121,NC1NCNC2N(CNC12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,OIRDTQYFTABQOQ-UHTZMRCNSA-N,vidarabine,trt_cp
BRD-K58010567,NC(=O)C1CC2CC(CCC2O1)N1CCN(CCCCC2C[NH]C3CCC(CC23)C#N)CC1,SGEGOXDYSFKCPT-UHFFFAOYSA-N,vilazodone,trt_cp
BRD-K40227168,CC[C@@]12CCCN3CCC4C([C@H]13)N(C(=O)C2)C1CCCCC41,WYJAPUKIYAZSEM-MOPGFXCFSA-N,vinburnine,trt_cp
BRD-K89704198,CC[C@@]12CCCN3CCC4C([C@H]13)N(C1CCCCC41)[C@@](O)(C2)C(=O)OC,RXPRRQLKFXBCSJ-HLAWJBBLSA-N,vincamine,trt_cp
BRD-K53318339,CCOC(=O)C1=C[C@]2(CC)CCCN3CCC4C([C@H]23)N1C1CCCCC41,DDNCQMVWWZOMLN-IRLDBZIGSA-N,vinpocetine,trt_cp
BRD-K44827188,CLC1CC(CCC1C(=O)NC1CCC(CL)C(C1)-C1CCCCN1)S(C)(=O)=O,BPQMGSKTAYIVFO-UHFFFAOYSA-N,vismodegib,trt_cp
BRD-K59331299,OCC(CO)N[C@H]1C[C@@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,FZNCGRZWXLXZSZ-GENCIFFESA-N,voglibose,trt_cp
BRD-K69776681,CC[C@H]1N(C(C)C)C2NC(NC3CCC(CC3OC)C(=O)N[C@H]3CC[C@@H](CC3)N3CCN(CC4CC4)CC3)NCC2N(C)C1=O,SXNJFOWDRLKDSF-STROYTFGSA-N,volasertib,trt_cp
BRD-K23677682,CN[C@H]1CN(C[C@@H]1OC)C1CCC2C(N1)N(CC(C(O)=O)C2=O)-C1NCCS1,XZAFZXJXZHRNAQ-STQMWFEESA-N,voreloxin,trt_cp
BRD-K06557128,C[C@@H](C1NCNCC1F)[C@](O)(CN1CNCN1)C1CCC(F)CC1F,BCEHBSKCWLPMDN-MGPLVRAMSA-N,voriconazole,trt_cp
BRD-K81418486,ONC(=O)CCCCCCC(=O)NC1CCCCC1,WAEXFXRVDQXREF-UHFFFAOYSA-N,vorinostat,trt_cp
BRD-K53963539,CC1CCC(SC2CCCCC2N2CCNCC2)C(C)C1,YQNWZWMKLDQSAC-UHFFFAOYSA-N,vortioxetine,trt_cp
BRD-K56291712,CCN1C2NC(N)NC(C)C2CC(-C2CC[NH]N2)C1=O,RGHYDLZMTYDBDT-UHFFFAOYSA-N,voxtalisib,trt_cp
BRD-K21071223,OC(=O)CCC1C[NH]C2CCCCC12,GOLXRNDWAUTYKT-UHFFFAOYSA-N,VP-20629,trt_cp
BRD-K72005722,CC(C)[C@@](O)(C1C[NH]NN1)C1CCC2CC(OC(F)F)C(OC(F)F)CC2C1,ZBRAJOQFSNYJMF-SFHVURJKSA-N,VT-464,trt_cp
BRD-K81694556,CN[C@H](CNC(=O)N1CCC[C@H](C1)[C@@H](OCCNC(=O)OC)C1CCCC(CL)C1)C[C@H]1CCCOC1,NXWASIVXQMMPLM-ZXMXYHOLSA-N,VTP-27999,trt_cp
BRD-K70610771,C[C@H]1CC[C@@H](CC1)C(=O)N([C@@H]1CC[C@H](O)CC1)C1CC(SC1C(O)=O)C#CC(C)(C)C,WPMJNLCLKAKMLA-UGLKCIBTSA-N,VX-222,trt_cp
BRD-K97101532,CC(C)(CO)C1CC2CC(NC(=O)C3(CC3)C3CCC4OC(F)(F)OC4C3)C(F)CC2N1C[C@@H](O)CO,MJUVRTYWUMPBTR-MRXNPFEDSA-N,VX-661,trt_cp
BRD-K91900765,FC1CCC(SC2CCC3C(-C4C(CL)CCCC4CL)C(=O)NCN3N2)C(F)C1,VEPKQEUBKLEPRA-UHFFFAOYSA-N,VX-745,trt_cp
BRD-K26712974,CCO[C@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)C1CCC(N)C(CL)C1)C(C)(C)C,SJDDOCKBXFJEJB-QQSSDERHSA-N,VX-765,trt_cp
BRD-A24514565,CC(=O)CC(C1CCCCC1)C1C(O)C2CCCCC2OC1=O,PJVWKTKQMONHTI-UHFFFAOYSA-N,warfarin,trt_cp
BRD-K54640016,CC(C)OC(=O)C1=CN(CC(C)(C)C2C1[NH]C1CCCCC21)C(=O)C1CCC(F)C(F)C1,INASOKQDNHHMRE-UHFFFAOYSA-N,WAY-362450,trt_cp
BRD-U60236422,RESTRICTED,restricted,WH-4-025,trt_cp
BRD-K88378636,C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@H]4O[C@]45[C@@H](O)C=CC(=O)[C@]5(C)[C@H]3CC[C@]12C)[C@H]6CC(=C(CO)C(=O)O6)C,DBRXOUCRJQVYJQ-CKNDUULBSA-N,withaferin-a,trt_cp
BRD-A45498368,CNC(=O)NC1CCC(CC1)-C1NC(N2CC3CCC(C2)O3)C2CNN(C3CCC4(CC3)OCCO4)C2N1,QLHHRYZMBGPBJG-UHFFFAOYSA-N,WYE-125132,trt_cp
BRD-K92571446,CC(C)N1CNC2C(NC3CCCC(NC(=O)C=C)C3)NC(N[C@H]3CC[C@@H](CC3)N(C)C)NC12,DGEBYERMQBTMHV-IRJFHVNHSA-N,WZ-3105,trt_cp
BRD-U61997977,O=C(NC1=C(CL)C(OC)=CC(OC)=C1CL)N(CC2=CC=C(NC(C=C)=O)C=C2)C3=CC(NC4=CC=C(N5CCN(C)CC5)C=C4)=NC=N3,SFLKJNSBBVSPFE-UHFFFAOYSA-N,WZ-4-145,trt_cp
BRD-K72420232,COC1CC(CCC1NC1NCC(CL)C(OC2CCCC(NC(=O)C=C)C2)N1)N1CCN(C)CC1,ITTRLTNMFYIYPA-UHFFFAOYSA-N,WZ-4002,trt_cp
BRD-K66847579,CCN(CC)CCCCNC1NCC2CN(C(=O)N(C)C2N1)C1C(CL)C(OC)CC(OC)C1CL,NHOUHWHGHAFDOP-UHFFFAOYSA-N,WZ-7043,trt_cp
BRD-K88358234,FC(F)(F)C1CCCC(C1)C1=CCN(CCC2CCC3CCCCC3C2)CC1,WJJYZXPHLSLMGE-UHFFFAOYSA-N,xaliproden,trt_cp
BRD-K45875383,CCN(CC1CCCCC1)C(=O)CN1C2NC(NCC2N(C)C1=O)-C1CCCCC1,NBMBIEOUVBHEBM-UHFFFAOYSA-N,XBD-173,trt_cp
BRD-K95901403,CC1CCC(CC1)S(=O)(=O)NC1NC2CCCCC2NC1NC1CCC2NSNC2C1,MQMKRQLTIWPEDM-UHFFFAOYSA-N,XL-147,trt_cp
BRD-A03506276,CC[C@@H](C)NC1CC(C(=O)NC2CC3CCC(C2)N3C2CCC(CN2)C(=O)C2CC2)C(C)CC1C(N)=O,LHGWWAFKVCIILM-LAQKFSSHSA-N,XL-888,trt_cp
BRD-K01436366,COC1CC(CCC1NC1NCC2N(C)C(=O)C3CCCCC3N(C)C2N1)C(=O)N1CCC(CC1)N1CCN(C)CC1,IWMCPJZTADUIFX-UHFFFAOYSA-N,XMD-1150,trt_cp
BRD-K05870596,COC1CC(CCC1NC1NC(N)C(S1)C(=O)C1C(CL)CCCC1CL)N1CCN(C)CC1,UISRWLSAXIOCND-UHFFFAOYSA-N,XMD-1499,trt_cp
BRD-U64521890,O=C1C2=C(C=CC=C2)N(C)C3=NC(NC4=CC(NC(/C=C/CN(C)C)=O)=CC=C4)=NC=C3N1C,XGICKGXGLUYWDW-MDWZMJQESA-N,XMD-16144,trt_cp
BRD-K64857848,COC1CC(CCC1NC1NCC2N(C)C(=O)C3CCCCC3N(C)C2N1)N1CCN(C)CC1,DDTPGANIPBKTNU-UHFFFAOYSA-N,XMD-885,trt_cp
BRD-K50387473,CCOC1CC(CCC1NC1NCC2N(C)C(=O)C3CCCCC3N(C)C2N1)N1CCC(O)CC1,QAPAJIZPZGWAND-UHFFFAOYSA-N,XMD-892,trt_cp
BRD-U22633929,O=C1CCN(C2CCCC2)C3=NC(NC4=CC=C(C(NC5CCN(C)CC5)=O)C=C4OC)=NC=C3N1C(C)C,VIJIVCXRKDRGGA-UHFFFAOYSA-N,XMD11-85H,trt_cp
BRD-K45117373,CC(=O)N(O)[C@H]1[C@H](O)C(C)(C)OC2CCC(CC12)C#N,IWTCFIIOUXJOOV-OLZOCXBDSA-N,Y-26763,trt_cp
BRD-K42679050,CC(=O)N(OCC1CCCCC1)[C@H]1[C@H](O)C(C)(C)OC2CCC(CC12)C#N,RHFUXPCCELGMFC-UXHICEINSA-N,Y-27152,trt_cp
BRD-A58280226,CC(N)C1CCC(CC1)C(=O)NC2CCNCC2,IYOZTVGMEWJPKR-UHFFFAOYSA-N,Y-27632,trt_cp
BRD-K56751279,C[C@@H](N)C1CCC(CC1)C(=O)NC1CCNC2[NH]CCC12,JTVBXQAYBIJXRP-SNVBAGLBSA-N,Y-39983,trt_cp
BRD-K76703230,COCCN1C2C(C(=O)C3CCCCC3C2=O)[N+](CC2CNCCN2)C1C,OTSOOHRUMBRSHZ-UHFFFAOYSA-N,YM-155,trt_cp
BRD-K48488978,NC1CCC(CN1)C(=O)NC1CCCC(C1)-C1NC(N2CCOCC2)C2OC3NCCCC3C2N1,YBPIBGNBHHGLEB-UHFFFAOYSA-N,YM-201636,trt_cp
BRD-K12932420,CCC1CCC2C(NC(=O)N(CC)C2N1)-C1CCCC(CL)C1,MNHXYNNKDDXKNP-UHFFFAOYSA-N,YM-976,trt_cp
BRD-K35586044,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCC4C([NH]C5CCCCC45)[C@@H]3C[C@H]12,BLGXFZZNTVWLAY-SCYLSFHTSA-N,yohimbine,trt_cp
BRD-K16037980,O=C(CC(C1CCCCC1)C1CCCCC1)N1CCN(CC1)C(C1CCCCC1)C1CCCCC1,VCPMZDWBEWTGNW-UHFFFAOYSA-N,Z160,trt_cp
BRD-K71289571,COC1CC(CCC1CC1CN(C)C2CCC(NC(=O)OC3CCCC3)CC12)C(=O)NS(=O)(=O)C1CCCCC1C,YEEZWCHGZNKEEK-UHFFFAOYSA-N,zafirlukast,trt_cp
BRD-K85925969,NC1CCN([C@H]2CC[C@@H](CO)O2)C(=O)N1,WREGKURFCTUGRC-POYBYMJQSA-N,zalcitabine,trt_cp
BRD-A26032986,CC1(CN2CCC(CC2)N2C3CCCCC3[NH]C2=O)OCC2CCCCC2-N2CCCC12,HTGCJAAPDHZCHL-UHFFFAOYSA-N,zaldaride,trt_cp
BRD-K92657060,CCN(C(C)=O)C1CCCC(C1)-C1CCNC2C(CNN12)C#N,HUNXMJYCHXQEGX-UHFFFAOYSA-N,zaleplon,trt_cp
BRD-K16542329,CCCOC1CCCCC1-C1NC2[NH]NNC2C(=O)[NH]1,REZGGXNDEMKIQB-UHFFFAOYSA-N,zaprinast,trt_cp
BRD-K37561857,COC1CC(CCC1OC(F)F)-C1CCC(=O)[NH]N1,HJMQDJPMQIHLPB-UHFFFAOYSA-N,zardaverine,trt_cp
BRD-K28971625,COCCNC(=O)COC1CCC(OCCNC[C@H](O)COC2CCCCC2)CC1,RVMBDLSFFNKKLG-SFHVURJKSA-N,ZD-7114,trt_cp
BRD-K18678457,CCN(C1CCCCC1)C1CC(NC)[N+](C)C(C)N1,JABSKGQQWUDVRU-UHFFFAOYSA-O,ZD-7288,trt_cp
BRD-A33692381,CC1CN(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)[NH]C1=O,HBOMLICNUCNMMY-UHFFFAOYSA-N,zidovudine,trt_cp
BRD-A56359832,CC(N(O)C(N)=O)C1CC2CCCCC2S1,MWLSOWXNZPKENC-UHFFFAOYSA-N,zileuton,trt_cp
BRD-K29582115,CLC1CC2NC(=O)CC2CC1CCN1CCN(CC1)C1NSC2CCCCC12,MVWVFYHBGMAFLY-UHFFFAOYSA-N,ziprasidone,trt_cp
BRD-K67525671,OP(O)(=O)CN1C2CC(N3CCOCC3)C(CC2[NH]C(=O)C1=O)C(F)(F)F,WZMQMKNCWDCCMT-UHFFFAOYSA-N,ZK-200775,trt_cp
BRD-K91825936,C[C@@H]1CN(CC2CCC(F)CC2)CCN1C(=O)COC1CCC(CL)CC1NC(N)=O,XQYASZNUFDVMFH-CQSZACIVSA-N,ZK-811752,trt_cp
BRD-K33882852,CCOC(=O)C1NCC2[NH]C3CCC(OCC4CCCCC4)CC3C2C1COC,ALBKMJDFBZVHAK-UHFFFAOYSA-N,ZK-93423,trt_cp
BRD-K68392338,CCOC(=O)C1NCC2[NH]C3CCCC(OC(C)C)C3C2C1C,VMDUABMKBUKKPG-UHFFFAOYSA-N,ZK-93426,trt_cp
BRD-K72703948,COC1CC2C(NC3CCC(NC(=O)C4CCCCC4)CC3)NCNC2CC1OCCCN1CCOCC1,OGNYUTNQZVRGMN-UHFFFAOYSA-N,ZM-447439,trt_cp
BRD-K46654563,C[C@H](CSC(=O)C1CCCCC1)C(=O)N1C[C@H](C[C@H]1C(O)=O)SC1CCCCC1,IAIDUHCBNLFXEF-MNEFBYGVSA-N,zofenopril-calcium,trt_cp
BRD-K44876623,CN(C)C(=O)CC1C(NC2CCC(C)CN12)-C1CCC(C)CC1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,zolpidem,trt_cp
