inchi_key,level1,level2,level3,level4,level5,name,smiles
ZWAOHEXOSAUJHY-YQHTUYAKSA-N,,,,,,,C[C@H]1O[C@H]([C@@H](O)[C@@H]1O)N1CC(F)C(=O)[NH]C1=O
JWYIGNODXSRKGP-UHFFFAOYSA-N,,,,,,AZD-1981,CC(=O)NC1CCCC2N(CC(O)=O)C(C)C(SC3CCC(CL)CC3)C12
PQOOIERVZAXHBP-UHFFFAOYSA-N,,,,,,,O=C(N1CCC(CC1)N1CCCC1)C1CCC(C(=O)N2CCC(CC2)N2CCCC2)C(NC2CCCCC2)C1
RKEWSXXUOLRFBX-UHFFFAOYSA-N,N,N05,N05A,N05AX,N05AX17,Pimavanserin,CC(C)COC1CCC(CNC(=O)N(CC2CCC(F)CC2)C2CCN(C)CC2)CC1
NOQGZXFMHARMLW-UHFFFAOYSA-N,,,,,,,CN(C)NC(=O)CCC(=O)O
BFNKQTIJVFGCKQ-PDJGWCFMSA-N,,,,,,,CN(CC1CCCCC1)C(=O)[C@H](CC1CCC2CCCCC2C1)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)C1CN(C)C2CCCCC12
QHLVBNKYJGBCQJ-UHFFFAOYSA-N,,,,,,Onvansertib,CN1CCN(CC1)C1CCC(OC(F)(F)F)C(NC2NCC3CCC4C(NN(CCO)C4-C3N2)C(N)=O)C1
XEAOPVUAMONVLA-QGZVFWFLSA-N,,,,,,Avagacestat,NC(=O)[C@@H](CCC(F)(F)F)N(CC1CCC(CC1F)-C1NCON1)S(=O)(=O)C1CCC(CL)CC1
YTFHCXIPDIHOIA-DHZHZOJOSA-N,,,,,,Palovarotene,CC1(C)CCC(C)(C)C2CC(\C=C\C3CCC(CC3)C(O)=O)C(CN3CCCN3)CC12
PAWIYAYFNXQGAP-UHFFFAOYSA-N,,,,,,Quisinostat,CN1CC(CNCC2CCN(CC2)C2NCC(CN2)C(=O)NO)C2CCCCC12
HHFBDROWDBDFBR-UHFFFAOYSA-N,,,,,,MLN8054,OC(=O)C1CCC(NC2NCC3CN=C(C4CC(CL)CCC4-C3N2)C2C(F)CCCC2F)CC1
PXGLIUGVLBRUBV-UHFFFAOYSA-N,,,,,,,CCN1CCN(CC2CCC(NC3NCC4N(C)C(=O)C5CCCCC5N(C)C4N3)CC2C(F)(F)F)CC1
WZGBZLHGOVJDET-UHFFFAOYSA-N,N,N06,N06B,N06BX,N06BX10,Nizofenone,CCN(CC)CC1NCCN1-C1CCC(CC1C(=O)C1CCCCC1CL)[N+]([O-])=O
HTQMVQVXFRQIKW-UHFFFAOYSA-N,C,C09,C09D,C09DB,C09DB07,Candesartan,CCOC1NC2CCCC(C(O)=O)C2N1CC1CCC(CC1)-C1CCCCC1-C1NNN[NH]1
ZGLHBRQAEXKACO-XJRQOBMKSA-N,,,,,,,C[C@H](\C=C\[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1/C[C@@H](O)C[C@H](O)C1=C
IXOXBSCIXZEQEQ-UHTZMRCNSA-N,L,L01,L01B,L01BB,L01BB07,Nelarabine,COC1NC(N)NC2N(CNC12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
QFCXANHHBCGMAS-UHFFFAOYSA-N,,,,,,Telatinib,CNC(=O)C1CC(COC2NNC(NC3CCC(CL)CC3)C3CCOC23)CCN1
BTTNOGHPGJANSW-IBGZPJMESA-N,,,,,,Radezolid,CC(=O)NC[C@H]1CN(C(=O)O1)C1CCC(C(F)C1)-C1CCC(CNCC2CNN[NH]2)CC1
YJYPHIXNFHFHND-UHFFFAOYSA-N,N,N06,N06A,N06AX,N06AX22,Agomelatine,COC1CCC2CCCC(CCNC(C)=O)C2C1
CNPVJJQCETWNEU-CYFREDJKSA-N,,,,,,Vicriviroc,COC[C@H](N1CCN(C[C@@H]1C)C1(C)CCN(CC1)C(=O)C1C(C)NCNC1C)C1CCC(CC1)C(F)(F)F
WXXSNCNJFUAIDG-UHFFFAOYSA-N,C,C02,C02K,C02KX,C02KX05,Riociguat,COC(=O)N(C)C1C(N)NC(NC1N)-C1NN(CC2CCCCC2F)C2NCCCC12
WVXRAFOPTSTNLL-NKWVEPMBSA-N,,,,,,,NC1NCNC2N(CNC12)[C@H]1CC[C@@H](CO)O1
UJCACMLMPLLRGW-UHFFFAOYSA-N,,,,,,,CC1C2C(OC1S(O)(=O)=O)-C1CCC3C(CCCC3(C)C)C1C(=O)C2=O
DKMACHNQISHMDN-RPLLCQBOSA-N,,,,,,Almorexant,CNC(=O)[C@H](N1CCC2CC(OC)C(OC)CC2[C@@H]1CCC1CCC(CC1)C(F)(F)F)C1CCCCC1
DSFNLJXHXBIKDS-UHFFFAOYSA-N,,,,,,IOWH-032,OC1C(BR)CC(CC1BR)-C1NOC(N1)C(=O)NCC1CCC(OC2CCCCC2)CC1
DALCQQSLNPLQFZ-UHFFFAOYSA-N,,,,,,,OC(=O)CCC1CC(CCC1OCC1CCC2C(O)NOC2C1)C(=O)C1CCC(OC2CCCC2)CC1O
CJBJHOAVZSMMDJ-HEXNFIEUSA-N,J,J05,J05A,J05AR,J05AR14,Darunavir,CC(C)CN(C[C@@H](O)[C@H](CC1CCCCC1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)C1CCC(N)CC1
JMEYDSHPKCSIJC-UHFFFAOYSA-N,,,,,,,CC(=O)N1CCN(CCOC2CCC(CC2)C2CCN(CC2)C2=NN3C(CC2)NNC3C(F)(F)F)CC1
QCHFTSOMWOSFHM-WPRPVWTQSA-N,N,N07,N07A,N07AX,N07AX01,Pilocarpine,CC[C@H]1[C@@H](CC2CNCN2C)COC1=O
JLRGJRBPOGGCBT-UHFFFAOYSA-N,V,V04,V04C,V04CA,V04CA01,Tolbutamide,CCCCNC(=O)NS(=O)(=O)C1CCC(C)CC1
NOFOAYPPHIUXJR-APNQCZIXSA-N,,,,,,,C[C@@]1(CO)[C@H](O)CC[C@@]2(C)[C@H]1CC[C@H]1C[C@@H]3C[C@]21CC[C@]3(O)CO
YJQPYGGHQPGBLI-KGSXXDOSSA-N,,,,,,Novobiocin,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](OC2CCC3C(O)C(NC(=O)C4CCC(O)C(CC=C(C)C)C4)C(=O)OC3C2C)OC1(C)C
NQHNLNLJPDMBFN-UHFFFAOYSA-O,A,A03,A03C,A03CA,A03CA04,Otilonium,CCCCCCCCOC1CCCCC1C(=O)NC1CCC(CC1)C(=O)OCC[N+](C)(CC)CC
BAWMTQUBRCAWFL-ZZEZOPTASA-N,,,,,,,CN1CCN(CC1)C1CCC2NC([NH]C2C1)-C1C(N)C2C(F)CCCC2[NH]C1=O
QNAZTOHXCZPOSA-UHFFFAOYSA-N,,,,,,Sobetirome,CC(C)C1CC(CC2C(C)CC(OCC(O)=O)CC2C)CCC1O
JWNPDZNEKVCWMY-VQHVLOKHSA-N,L,L01,L01X,L01XE,L01XE45,Neratinib,CCOC1CC2NCC(C#N)C(NC3CCC(OCC4CCCCN4)C(CL)C3)C2CC1NC(=O)\C=C\CN(C)C
FKENQMMABCRJMK-PHDIDXHHSA-N,,,,,,,CC1(C)[C@H](N2[C@@H](CC2=O)S1(=O)=O)C(O)=O
RDSACQWTXKSHJT-NSHDSACASA-N,,,,,,Refametinib,COC1CC(F)C(F)C(NC2CCC(I)CC2F)C1NS(=O)(=O)C1(C[C@H](O)CO)CC1
FMGSKLZLMKYGDP-NPWKVKMJSA-N,,,,,,,C[C@]12CC[C@@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CCC2=O
WREGKURFCTUGRC-POYBYMJQSA-N,J,J05,J05A,J05AF,J05AF03,Zalcitabine,NC1CCN([C@H]2CC[C@@H](CO)O2)C(=O)N1
PKCDDUHJAFVJJB-VLZXCDOPSA-N,,,,,,Linsitinib,C[C@@]1(O)C[C@@H](C1)C1NC(-C2CCC3CCC(NC3C2)-C2CCCCC2)C2C(N)NCCN12
IZEKFCXSFNUWAM-UHFFFAOYSA-N,B,B01,B01A,B01AC,B01AC07,Dipyridamole,OCCN(CCO)C1NC(N2CCCCC2)C2NC(NC(N3CCCCC3)C2N1)N(CCO)CCO
OFCNXPDARWKPPY-UHFFFAOYSA-N,M,M04,M04A,M04AA,M04AA01,Allopurinol,O=C1[NH]CNC2[NH]NCC12
IAYGCINLNONXHY-LBPRGKRZSA-N,,,,,,AZD-7762,NC(=O)NC1CC(SC1C(=O)N[C@H]1CCCNC1)-C1CCCC(F)C1
DPMRXCGDQWBYHC-ZOMSYMKESA-N,,,,,,,CO[C@H]1\C=C\C=C(C)\C[C@@H](C)[C@H](O)[C@H](C)\C=C(C)\C=C(OC)\C(=O)O[C@@H]1[C@@H](C)[C@@H](O)[C@H](C)[C@H]1C[C@@H](O)[C@H](C)[C@H](O1)C(C)C
JHDKZFFAIZKUCU-ZRDIBKRKSA-N,,,,,,Pracinostat,CCCCC1NC2CC(CCC2N1CCN(CC)CC)\C=C\C(=O)NO
BATCTBJIJJEPHM-UHFFFAOYSA-N,,,,,,PF-04457845,FC(F)(F)C1CCC(OC2CCCC(C=C3CCN(CC3)C(=O)NC3CCCNN3)C2)NC1
QOECJCJVIMVJGX-UHFFFAOYSA-N,,,,,,,CC(C)N1CCC(CC1)NC2=NC(=NC3=CC(=C(C=C32)OC)OCCCN4CCCC4)C5CCCCC5
KORNTPPJEAJQIU-KJXAQDMKSA-N,N,N04,N04B,N04BC,N04BC06,Cabergoline,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3C[NH]C4CCCC2C34)N(CC=C)C1
XACKNLSZYYIACO-DJLDLDEBSA-N,D,D06,D06B,D06BB,D06BB09,Edoxudine,CCC1CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)[NH]C1=O
XXJWYDDUDKYVKI-UHFFFAOYSA-N,L,L01,L01X,L01XE,L01XE32,Cediranib,COC1CC2C(OC3CCC4[NH]C(C)CC4C3F)NCNC2CC1OCCCN1CCCC1
JROFGZPOBKIAEW-HAQNSBGRSA-N,,,,,,OSI-027,COC1CCCC2CC([NH]C12)-C1NC([C@H]2CC[C@@H](CC2)C(O)=O)N2NCNC(N)C12
JNAHVYVRKWKWKQ-CYBMUJFWSA-N,,,,,,Veliparib,C[C@@]1(CCCN1)C1NC2C(CCCC2[NH]1)C(N)=O
CFOYWRHIYXMDOT-UHFFFAOYSA-N,H,H03,H03B,H03BB,H03BB01,Carbimazole,CCOC(=O)N1CCN(C)C1=S
QRXWMOHMRWLFEY-UHFFFAOYSA-N,J,J04,J04A,J04AM,J04AM04,Isoniazid,NNC(=O)C1CCNCC1
YFGHCGITMMYXAQ-LJQANCHMSA-N,N,N06,N06B,N06BA,N06BA13,Armodafinil,NC(=O)C[S@@](=O)C(C1CCCCC1)C1CCCCC1
RUDATBOHQWOJDD-QLEQUTGBSA-N,,,,,,,C[C@H](CCC(O)=O)[C@@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C
OUKWLRHRXOPODD-UHFFFAOYSA-N,,,,,,,COC1CC2C(NC3CCN(CC3)C3CCCCC3)NC(NC2CC1OCCCN1CCCCC1)N1CCCN(CC1)C(C)C
ZVHNDZWQTBEVRY-UHFFFAOYSA-N,,,,,,Momelotinib,O=C(NCC#N)C1CCC(CC1)-C1CCNC(NC2CCC(CC2)N2CCOCC2)N1
KXBDTLQSDKGAEB-UHFFFAOYSA-N,,,,,,Spebrutinib,COCCOC1CCC(NC2NCC(F)C(NC3CCCC(NC(=O)C=C)C3)N2)CC1
LLEJIEBFSOEYIV-UHFFFAOYSA-N,,,,,,,C[N+]1=C2C(=C3C=CC(=C(C3=C1)OC)OC)C=CC4=CC5=C(C=C42)OCO5
BIIVYFLTOXDAOV-YVEFUNNKSA-N,,,,,,Alvocidib,CN1CC[C@@H]([C@H](O)C1)C1C(O)CC(O)C2C1OC(CC2=O)-C1CCCCC1CL
UJEWTUDSLQGTOA-UHFFFAOYSA-N,C,C03,C03C,C03CA,C03CA03,Piretanide,NS(=O)(=O)C1CC(CC(N2CCCC2)C1OC1CCCCC1)C(O)=O
KKGQTZUTZRNORY-UHFFFAOYSA-N,L,L04,L04A,L04AA,L04AA27,Fingolimod,CCCCCCCCC1CCC(CCC(N)(CO)CO)CC1
XSQUKJJJFZCRTK-UHFFFAOYSA-N,D,D02,D02A,D02AE,D02AE01,Urea,NC(N)=O
WJJYZXPHLSLMGE-UHFFFAOYSA-N,N,N07,N07X,N07XX,N07XX03,Xaliproden,FC(F)(F)C1CCCC(C1)C1=CCN(CCC2CCC3CCCCC3C2)CC1
UHWVSEOVJBQKBE-UHFFFAOYSA-N,C,C01,C01E,C01EB,C01EB15,Trimetazidine,COC1CCC(CN2CCNCC2)C(OC)C1OC
DBRXOUCRJQVYJQ-CKNDUULBSA-N,,,,,,,C[C@@H]([C@H]1CC[C@H]2[C@@H]3C[C@H]4O[C@]45[C@@H](O)C=CC(=O)[C@]5(C)[C@H]3CC[C@]12C)[C@H]6CC(=C(CO)C(=O)O6)C
WKSAUQYGYAYLPV-UHFFFAOYSA-N,P,P01,P01B,P01BD,P01BD01,Pyrimethamine,CCC1NC(N)NC(N)C1-C1CCC(CL)CC1
GKHIVNAUVKXIIY-UHFFFAOYSA-N,,,,,,,CC(C)NC(=O)COC1CCCC(C1)-C1NC(NC2CCC3[NH]NCC3C2)C2CCCCC2N1
GXJABQQUPOEUTA-RDJZCZTQSA-N,L,L01,L01X,L01XX,L01XX32,Bortezomib,CC(C)C[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)C1CNCCN1)B(O)O
WAFNZAURAWBNDZ-UHFFFAOYSA-N,,,,,,,CCCCCCCCCCC(C)(C)C(=O)NC1C(OC)CC(OC)CC1OC
HMABYWSNWIZPAG-UHFFFAOYSA-N,L,L01,L01X,L01XX,L01XX55,Rucaparib,CNCC1CCC(CC1)-C1[NH]C2CC(F)CC3C(=O)NCCC1C23
YWTBGJGMTBHQTM-IBGZPJMESA-N,,,,,,(2S)-1-(1H-INDOL-3-YL)-3-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OC[C@H](CC4=CNC5=CC=CC=C54)N
ZXNRTKGTQJPIJK-UHFFFAOYSA-N,N,N06,N06B,N06BX,N06BX11,Aniracetam,COC1CCC(CC1)C(=O)N1CCCC1=O
HPJKCIUCZWXJDR-UHFFFAOYSA-N,L,L02,L02B,L02BG,L02BG04,Letrozole,N#CC1CCC(CC1)C(C1CCC(CC1)C#N)N1CNCN1
OSFCMRGOZNQUSW-UHFFFAOYSA-N,,,,,,Elacridar,COC1CC2CCN(CCC3CCC(NC(=O)C4CCCC5C4[NH]C4C(OC)CCCC4C5=O)CC3)CC2CC1OC
VIUAUNHCRHHYNE-JTQLQIEISA-N,,,,,,Pimasertib,OC[C@@H](O)CNC(=O)C1CCNCC1NC1CCC(I)CC1F
WHMXDBPHBVLYRC-OFVILXPXSA-N,,,,,,,CC(C)OC1CCC(CC1CL)C(=O)N[C@H](CNC(=O)CN(C)C)CC1CCC(CC1)-C1CN2CCCC([C@H](C)O)C2N1
ZXRVKCBLGJOCEE-UHFFFAOYSA-N,,,,,,Gaboxadol,OC1NOC2CNCCC12
UXXQOJXBIDBUAC-UHFFFAOYSA-N,,,,,,Tandutinib,COC1CC2C(NCNC2CC1OCCCN1CCCCC1)N1CCN(CC1)C(=O)NC1CCC(OC(C)C)CC1
QZZUEBNBZAPZLX-QFIPXVFZSA-N,R,R03,R03A,R03AC,R03AC18,Indacaterol,CCC1CC2CC(CC2CC1CC)NC[C@H](O)C1CCC(O)C2[NH]C(=O)CCC12
MUJBUUDUXGDXLW-UHFFFAOYSA-N,,,,,,,FC1CC(CC2(CC3CCNC(F)C3)C3CCCCC3C(=O)C3CCCCC23)CCN1
HDACQVRGBOVJII-JBDAPHQKSA-N,C,C09,C09B,C09BX,C09BX03,Ramipril,CCOC(=O)[C@H](CCC1CCCCC1)N[C@@H](C)C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(O)=O
RMHMFHUVIITRHF-UHFFFAOYSA-N,A,A02,A02B,A02BX,A02BX03,Pirenzepine,CN1CCN(CC(=O)N2C3CCCCC3C(=O)NC3CCCNC23)CC1
HPTXLHAHLXOAKV-INIZCTEOSA-N,,,,,,,OC(=O)[C@H](CC1C[NH]C2CCCCC12)N1C(=O)C2CCCCC2C1=O
JLPYLHLUHJOPNL-UHFFFAOYSA-N,,,,,,,CC1C(CC(C)(C)C(O)=O)N(CC2CCC(CL)CC2)C2CCC(F)CC12
FJHBVJOVLFPMQE-QFIPXVFZSA-N,,,,,,7-ethyl-10-hydroxycamptothecin,CCC1C2CN3C(CC4C(COC(=O)[C@]4(O)CC)C3=O)-C2NC2CCC(O)CC12
RXPRRQLKFXBCSJ-HLAWJBBLSA-N,,,,,,,CC[C@@]12CCCN3CCC4C([C@H]13)N(C1CCCCC41)[C@@](O)(C2)C(=O)OC
ZEWQUBUPAILYHI-UHFFFAOYSA-N,N,N05,N05A,N05AB,N05AB06,Trifluoperazine,CN1CCN(CCCN2C3CCCCC3SC3CCC(CC23)C(F)(F)F)CC1
PCOBBVZJEWWZFR-UHFFFAOYSA-N,N,N03,N03A,N03AX,N03AX21,Ezogabine,CCOC(=O)NC1CCC(NCC2CCC(F)CC2)CC1N
ZPEIMTDSQAKGNT-UHFFFAOYSA-N,N,N05,N05A,N05AA,N05AA01,Chlorpromazine,CN(C)CCCN1C2CCCCC2SC2CCC(CL)CC12
UCJGJABZCDBEDK-UHFFFAOYSA-N,G,G03,G03X,G03XC,G03XC02,Bazedoxifene,CC1C(-C2CCC(O)CC2)N(CC2CCC(OCCN3CCCCCC3)CC2)C2CCC(O)CC12
WQTKNBPCJKRYPA-OAQYLSRUSA-N,,,,,,,CCOC1CCC(CC1)-N1C(NC2NCCCC2C1=O)[C@@H](C)N(CC1CCCNC1)C(=O)CC1CCC(OC(F)(F)F)CC1
MRBDMNSDAVCSSF-UHFFFAOYSA-N,V,V03,V03A,V03AB,V03AB36,Phentolamine,CC1CCC(CC1)N(CC1=NCCN1)C1CCCC(O)C1
JSKUWFIZUALZLX-UHFFFAOYSA-N,,,,,,,COC1CC2NCN(-C3CC(OCC4CCCCC4C(F)(F)F)C(S3)C(N)=O)C2CC1OC
UVSWWUWQVAQPJR-UHFFFAOYSA-N,,,,,,Cutamesine,COC1CCC(CCN2CCN(CCCC3CCCCC3)CC2)CC1OC
VRBKIVRKKCLPHA-UHFFFAOYSA-N,N,N06,N06A,N06AX,N06AX06,Nefazodone,CCC1NN(CCCN2CCN(CC2)C2CCCC(CL)C2)C(=O)N1CCOC1CCCCC1
ZZZQXCUPAJFVBN-UHFFFAOYSA-N,,,,,,,CC(C)C1CC(NC(N)N1)-C1CCC(F)C2CCCCC12
SRQYLNYQAPCPIR-UHFFFAOYSA-N,,,,,,,CCCC1CC2C(NCNC2S1)N1CCN(CC1)C1=NCC(C)(C)S1
XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,A,A10,A10B,A10BD,A10BD16,Canagliflozin,CC1CCC(CC1CC1CCC(S1)-C1CCC(F)CC1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
CBIAWPMZSFFRGN-UHFFFAOYSA-N,,,,,,Indiplon,CN(C(C)=O)C1CCCC(C1)-C1CCNC2C(CNN12)C(=O)C1CCCS1
KFQYTPMOWPVWEJ-INIZCTEOSA-N,N,N04,N04B,N04BC,N04BC09,Rotigotine,CCCN(CCC1CCCS1)[C@H]1CCC2C(O)CCCC2C1
CGDZXLJGHVKVIE-DNVCBOLYSA-N,,,,,,Telcagepant,FC1CCCC([C@@H]2CC[C@@H](NC(=O)N3CCC(CC3)N3C4CCCNC4[NH]C3=O)C(=O)N(CC(F)(F)F)C2)C1F
PHVGLTMQBUFIQQ-UHFFFAOYSA-N,N,N06,N06A,N06AA,N06AA10,Nortriptyline,CNCCC=C1C2CCCCC2CCC2CCCCC12
OVCDSSHSILBFBN-UHFFFAOYSA-N,P,P01,P01B,P01BF,P01BF03,Amodiaquine,CCN(CC)CC1CC(NC2CCNC3CC(CL)CCC23)CCC1O
AKNNEGZIBPJZJG-QZTJIDSGSA-N,,,,,,,COC1CCC2[C@@H](OC(=O)C2C1OC)[C@@H]1N(C)CCC2CC3OCOC3C(OC)C12
HJBWBFZLDZWPHF-UHFFFAOYSA-N,L,L02,L02B,L02BB,L02BB05,Apalutamide,CNC(=O)C1CCC(CC1F)N1C(=S)N(C(=O)C11CCC1)C1CNC(C#N)C(C1)C(F)(F)F
UUQMNUMQCIQDMZ-UHFFFAOYSA-N,N,N07,N07C,N07CA,N07CA01,Betahistine,CNCCC1CCCCN1
JLVHTNZNKOSCNB-YSVLISHTSA-N,,,,,,,CN(C)S(=O)(=O)N[C@H]1C[C@H]2[C@@H](CC3CN(C)C4CCCC2C34)N(C)C1
PYNXFZCZUAOOQC-UTKZUKDTSA-N,C,C09,C09D,C09DX,C09DX04,Sacubitril,CCOC(=O)[C@H](C)C[C@@H](CC1CCC(CC1)-C1CCCCC1)NC(=O)CCC(O)=O
UKMSUNONTOPOIO-UHFFFAOYSA-N,,,,,,,CCCCCCCCCCCCCCCCCCCCCC(O)=O
NCYVXEGFNDZQCU-UHFFFAOYSA-N,R,R07,R07A,R07AB,R07AB02,Nikethamide,CCN(CC)C(=O)C1CCCNC1
GLVAUDGFNGKCSF-UHFFFAOYSA-N,L,L01,L01B,L01BB,L01BB02,Mercaptopurine,S=C1[NH]CNC2NC[NH]C12
QRZAKQDHEVVFRX-UHFFFAOYSA-N,M,M02,M02A,M02AA,M02AA08,Felbinac,OC(=O)CC1CCC(CC1)-C1CCCCC1
CKTSBUTUHBMZGZ-SHYZEUOFSA-N,,,,,,2'-Deoxycytidine,NC1CCN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)N1
XQYASZNUFDVMFH-CQSZACIVSA-N,,,,,,,C[C@@H]1CN(CC2CCC(F)CC2)CCN1C(=O)COC1CCC(CL)CC1NC(N)=O
VEPKQEUBKLEPRA-UHFFFAOYSA-N,,,,,,Neflamapimod,FC1CCC(SC2CCC3C(-C4C(CL)CCCC4CL)C(=O)NCN3N2)C(F)C1
KRWMERLEINMZFT-UHFFFAOYSA-N,,,,,,6-O-benzylguanine,NC1NC(OCC2CCCCC2)C2[NH]CNC2N1
FNYLWPVRPXGIIP-UHFFFAOYSA-N,C,C03,C03D,C03DB,C03DB02,Triamterene,NC1NC(N)C2NC(-C3CCCCC3)C(N)NC2N1
AOJJSUZBOXZQNB-TZSSRYMLSA-N,L,L01,L01D,L01DB,L01DB01,Doxorubicin,COC1CCCC2C(=O)C3C(O)C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C4C(O)C3C(=O)C12)C(=O)CO
AIFCFBUSLAEIBR-UHFFFAOYSA-N,,,,,,,COC1CC(O)C2C(C1)OC(CC2=O)-C1CCC(OC)C(C1)-C1C(O)CC(O)C2C1OC(CC2=O)-C1CCC(O)CC1
MBBCVAKAJPKAKM-UHFFFAOYSA-N,C,C10,C10A,C10AX,C10AX12,Lomitapide,FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)C2CCCCC2-C2CCC(CC2)C(F)(F)F)C2CCCCC2-C2CCCCC12
FWFGIHPGRQZWIW-SQNIBIBYSA-N,,,,,,Tosedostat,CC(C)C[C@H]([C@H](O)C(=O)NO)C(=O)N[C@H](C(=O)OC1CCCC1)C1CCCCC1
QAOBBBBDJSWHMU-WMBBNPMCSA-N,,,,,,,CCCCC(C)(C)[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O
OKFDRAHPFKMAJH-UHFFFAOYSA-N,,,,,,Oglemilast,CS(=O)(=O)NC1CCC2OC3C(OC(F)F)CCC(C(=O)NC4C(CL)CNCC4CL)C3C2C1
RTGDFNSFWBGLEC-SYZQJQIISA-N,,,,,,Mycophenolate mofetil,COC1C(C)C2COC(=O)C2C(O)C1C\C=C(/C)CCC(=O)OCCN1CCOCC1
ZHJGWYRLJUCMRT-QGZVFWFLSA-N,,,,,,,C[C@@H](OC1CC(SC1C(N)=O)-N1CNC2CCC(CN3CCN(C)CC3)CC12)C1CCCCC1C(F)(F)F
NAVMQTYZDKMPEU-UHFFFAOYSA-N,L,L01,L01X,L01XX,L01XX25,Bexarotene,CC1CC2C(CC1C(=C)C1CCC(CC1)C(O)=O)C(C)(C)CCC2(C)C
QSLJIVKCVHQPLV-PEMPUTJUSA-N,A,A14,A14A,A14AA,A14AA08,Oxandrolone,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)OC[C@]4(C)[C@H]3CC[C@]12C
DGEBYERMQBTMHV-IRJFHVNHSA-N,,,,,,,CC(C)N1CNC2C(NC3CCCC(NC(=O)C=C)C3)NC(N[C@H]3CC[C@@H](CC3)N(C)C)NC12
NEMGRZFTLSKBAP-LBPRGKRZSA-N,N,N04,N04B,N04BD,N04BD03,Safinamide,C[C@H](NCC1CCC(OCC2CCCC(F)C2)CC1)C(N)=O
HUNXMJYCHXQEGX-UHFFFAOYSA-N,N,N05,N05C,N05CF,N05CF03,Zaleplon,CCN(C(C)=O)C1CCCC(C1)-C1CCNC2C(CNN12)C#N
KTUFNOKKBVMGRW-UHFFFAOYSA-N,L,L01,L01X,L01XE,L01XE01,Imatinib,CN1CCN(CC2CCC(CC2)C(=O)NC2CCC(C)C(NC3NCCC(N3)-C3CCCNC3)C2)CC1
IPVQLZZIHOAWMC-QXKUPLGCSA-N,C,C09,C09B,C09BX,C09BX01,Perindopril,CCC[C@H](N[C@@H](C)C(=O)N1[C@H]2CCCC[C@H]2C[C@H]1C(O)=O)C(=O)OCC
IXORZMNAPKEEDV-OBDJNFEBSA-N,,,,,,Gibberellic acid,C[C@@]12[C@H]3[C@H](C(O)=O)[C@@]45CC(=C)[C@@](O)(C4)CC[C@H]5[C@]3(OC1=O)C=C[C@@H]2O
XNYZHCFCZNMTFY-UHFFFAOYSA-N,,,,,,Diminazene,NC(=N)C1CCC(N\N=N\C2CCC(CC2)C(N)=N)CC1
SFSSAKVWCKFRHE-UHFFFAOYSA-N,,,,,,,O=C1C2CCCCC2-C2NC3NONC3NC12
ORYDPOVDJJZGHQ-UHFFFAOYSA-N,,,,,,Tirapazamine,NC1N[N+]([O-])C2CCCCC2[N+]1[O-]
DKMFBWQBDIGMHM-UHFFFAOYSA-N,N,N05,N05A,N05AD,N05AD03,Melperone,CC1CCN(CCCC(=O)C2CCC(F)CC2)CC1
JZRMBDHPALEPDM-UHFFFAOYSA-N,,,,,,,CLC1CC(NC(=O)C2CCCNC2)C2[NH]C3CNCCC3C2C1
PTOAARAWEBMLNO-KVQBGUIXSA-N,L,L04,L04A,L04AA,L04AA40,Cladribine,NC1NC(CL)NC2N(CNC12)[C@H]1C[C@H](O)[C@@H](CO)O1
YABJJWZLRMPFSI-UHFFFAOYSA-N,,,,,,RAF-265,CN1C(NC2CCC(CC2)C(F)(F)F)NC2CC(OC3CCNC(C3)-C3NCC([NH]3)C(F)(F)F)CCC12
IMOZEMNVLZVGJZ-QGZVFWFLSA-N,L,L04,L04A,L04AA,L04AA32,Apremilast,CCOC1CC(CCC1OC)[C@@H](CS(C)(=O)=O)N1C(=O)C2CCCC(NC(C)=O)C2C1=O
